tweets,quote_status,language,favorite_count,retweet_count,time,id
RT @ThatsRiverdale: Best part abt fwb between barchie is that its untraditional in the sense that they’re going into this arrangement with…,False,en,0,1,2021-03-03 01:11:39,1366919164384800770
RT @barchiewalker: NO BUT HE IS LITERALLY SLIDING HIS HAND FROM HER THIGH TO HER BUTT- 😳😳👁👄👁🤯😍  #barchie FUCKING CRAZY BUT I LOVE IT https:…,False,en,0,1,2021-03-03 01:10:48,1366918949355606021
RT @archiebstty: riverdale promoting barchie once again ❤️ https://t.co/02oN13RwBu,False,en,0,46,2021-03-03 01:08:38,1366918403026542595
@barcheated @michonnesconnie barchie nace slowburn excellence mmhmm,False,en,2,0,2021-03-03 01:08:22,1366918338207711235
RT @barchie247: Imagine varchie kisses and Archie pulls away and says Ronnie I love Betty- https://t.co/Qr3kd5eam8,False,en,0,1,2021-03-03 01:08:17,1366918318834126848
Best part abt fwb between barchie is that its untraditional in the sense that they’re going into this arrangement with intense feelings already there!This isn’t a story about whether or not they’ll develop feelings but who will own up to them first?Or will they keep running away? https://t.co/Fii9DfSFlX,False,en,1,1,2021-03-03 01:08:05,1366918266048966658
I do love barchie but they’ve had more sex scene than Choni in only 2 episodes https://t.co/e27Jh66cxh,True,en,0,0,2021-03-03 01:07:25,1366918098352275462
"Ugh the way Archie was looking at Betty and the memory flashes plus the kiss.. yooo!😆🥲
#Barchie
#Riverdale https://t.co/XonSAMZcXu",False,en,0,0,2021-03-03 01:00:52,1366916451857129474
@jaceyskeene Giving barchie https://t.co/cVQLsADP73,False,en,1,0,2021-03-03 00:57:03,1366915491302891520
RT @jaceyskeene: barchie is rising and bugvarchie are bones i need y’all to understand this,False,en,0,2,2021-03-03 00:55:47,1366915170400940038
Don’t you wonder though why these major pages are so supportive? Are they trying to make people comfortable shipping them? I’ve seen reactors ask audiences not to be cancelled for their reaction! Did all ships get this social media backing? We don’t need it. #Barchie #Riverdale,False,en,0,0,2021-03-03 00:54:54,1366914948232843273
RT @ThatsRiverdale: “Barchie is just sex”ppl CHOOSING to ignore everything that happened up until season 5. Ba isn’t dating or confessing f…,False,en,0,1,2021-03-03 00:52:35,1366914363890700288
"“Barchie is just sex”ppl CHOOSING to ignore everything that happened up until season 5. Ba isn’t dating or confessing feelings, what exactly is being rushed?Fwb sets a steady pace bc they can be together without having to deal with the scary stuff yet, their fear of getting hurt! https://t.co/xbbzaZz17h",False,en,12,1,2021-03-03 00:52:15,1366914281514684420
RT @hcssandras: barchie had four seasons of development and over two decades of friendship before they fucked? who you calling rushed?,True,en,0,1,2021-03-03 00:51:49,1366914174408916992
"@lightinaugust @slowburnsftw Poor Veronica if she thinks they can just pick up where they left off 😭😭 She’s going to end up second guessing every time barchie interacts, and who can blame her? Why do Varchie fans want this for her? Veronica deserves better!",False,en,3,0,2021-03-03 00:50:01,1366913718236426242
RT @bcttystoni: it's so ironic how varchie five stans saying barchie is just s3x lol https://t.co/2RnfYqDAaF,False,en,0,8,2021-03-03 00:49:02,1366913472336977925
"RT @barchie2021: Archie looking at the love of his life: 
#barchie https://t.co/0g1Xg75vbT",False,en,0,8,2021-03-03 00:48:58,1366913457476558851
RT @guaidolce: Which one? #Riverdale #varchie #Barchie,False,en,0,50,2021-03-03 00:48:22,1366913306410291200
@bettyarchics barchie: the endgame ship of betty cooper and archie andrews o... https://t.co/2EDscBQtwp https://t.co/B5BkjNSsms,False,en,7,0,2021-03-03 00:47:55,1366913192430088194
"RT @cherisseng: Just when I thought #Riverdale is going nowhere, #Barchie finally happened. Now I have all the reasons to watch every episo…",False,en,0,27,2021-03-03 00:40:22,1366911292460646403
RT @vcrchies: not barchie oomfs saying varchie is just sex..,False,en,0,1,2021-03-03 00:34:36,1366909838899478533
RT @barchie2021: BETTY WAS THERE TO SEE ARCHIE. SHE WAS ASKING IF JUGHEAD WAS HOME TO CHECK IF THEY WERE GOING TO BE ALONE. #riverdale #bar…,False,en,0,2,2021-03-03 00:34:18,1366909763381063680
RT @MegBonneyWriter: Now they are pretending to date!!?!!!!! #Barchie #Riverdale season 4 https://t.co/lTlC1l2fkM,False,en,0,26,2021-03-03 00:34:02,1366909696599326720
I don’t stan barchie BUT CHILE DONT BE TALKING OUT YA ASS HELPPP https://t.co/CFVDCKhe5A,True,en,0,0,2021-03-03 00:33:37,1366909593415274497
"RT @Chingch1me: Anyways, I knew that barchie hooked up but was too busy to tweet about them. I support this storyline so much, waited since…",False,en,0,5,2021-03-03 00:33:27,1366909548846600195
RT @bar_endgame: I hope Jughead narrates a line like that in the future #Riverdale #Barchie @CW_Riverdale @ArchieComics https://t.co/bc9Ihv…,False,en,0,1,2021-03-03 00:33:05,1366909457716944902
@barcheated and barchie still won https://t.co/mev3llzKg6,False,en,2,0,2021-03-03 00:32:50,1366909396811448320
"RT @BingeRiverdale: In a February 2020 video for BuzzFeed, KJ Apa, Archie, declared his belief that the idea of Archie and Betty being endg…",False,en,0,1,2021-03-03 00:32:43,1366909364112678914
RT @RoselynKate15: Loving their hair contrast 😍 #barchie #Riverdale,True,en,0,0,2021-03-03 00:32:33,1366909324556140552
"RT @stephanieppot: ✨ NEW #BARCHIE VIDEO ✨ They are unreal, I’m obsessed! #BARCHIETIMEJUMP #BarchieSeason5 #BarchieRising #Riverdale

▶ http…",False,en,0,3,2021-03-03 00:32:14,1366909244562436097
RT @itstheremixbabe: Ok for those that say that Archie doesn’t know how to comfort Betty eggsplain this 😌😌. Plz point me to a moment where…,False,en,0,1,2021-03-03 00:32:08,1366909218733883392
RT @bar_endgame: look how happy they are even if it is just a pretend #barchie #Riverdale https://t.co/9cTwtXG0UE,False,en,0,1,2021-03-03 00:31:57,1366909174198722561
"RT @danysreign: no thoughts, head full of barchie lovingly looking at each other #Riverdale https://t.co/emBi7K0ghf",False,en,0,4,2021-03-03 00:31:52,1366909151742427137
RT @FernandaSocola: It was clear that Betty said in a polite way that V and J were an obstacle in high school to do what they are doing now…,False,en,0,2,2021-03-03 00:31:49,1366909139176353792
"RT @rubyjan69055059: These two melt my heart ❤️🤍😍😘

#Barchie #betty #archie #endgame #Riverdale https://t.co/qPEj1edL9N",False,en,0,1,2021-03-03 00:31:03,1366908948306153479
RT @TvshipsA: Okay I’m LITERALLY DEAD AFTER THIS EPISODE #Riverdale #Barchie https://t.co/8DXZnxRuKs,False,en,0,1,2021-03-03 00:30:32,1366908817364115456
RT @alloutfandom: Rt for #Barchie on #Riverdale in the car https://t.co/zbsojoUWsL,False,en,0,2,2021-03-03 00:30:27,1366908794404564993
"RT @Barchies3: #Barchie #Riverdale 

I don't understand how Bughead stans' brains work https://t.co/TM0dRn6uAu",False,en,0,1,2021-03-03 00:30:15,1366908745599574028
"RT @WeAreInOur20s: ˜”*°•.˜”*°• My OTPs •°*”˜.•°*”˜

Archie &amp; Betty #Barchie #Riverdale 

Kyle &amp; Summer  #Skyle #YR https://t.co/A2roe3qC2Y",False,en,0,4,2021-03-03 00:30:10,1366908722430279686
RT @TeamSteffy08: Betty and Archie are so hot together. 😍🔥#Barchie #Riverdale https://t.co/tHOkGW8c0f,False,en,0,2,2021-03-03 00:30:02,1366908689777623041
"RT @kat__writes: Archie doesn’t care about Betty; he hasn’t asked about Polly, they aren’t even friends!”

Holy ignoring of canon, Batman.…",False,en,0,96,2021-03-03 00:29:54,1366908655266902025
RT @BellwardDelena: things are still going hot and heavy with #Barchie #Riverdale https://t.co/g9mS3xwse3,False,en,0,1,2021-03-03 00:29:51,1366908644508520449
RT @RisingBarchie: One hot power couple 🥵🔥 #Barchie #Riverdale https://t.co/myYluNW4EJ,False,en,0,1,2021-03-03 00:29:44,1366908613835554823
RT @bar_endgame: Thank you KJ that's what I've seen too😊 #Barchie #Riverdale https://t.co/Zjkxp3obHe,False,en,0,2,2021-03-03 00:29:17,1366908500534833152
me when barchie is endgame https://t.co/GD7nIkSxdz,True,en,2,0,2021-03-03 00:28:47,1366908374827347968
"RT @westallenslife: My Barchie bucket list: 
Confession of love (from both sides) 
Rain kiss 
Being official bf &amp; gf
Cute date scenes
More…",False,en,0,2,2021-03-03 00:28:23,1366908276890296322
RT @alloutfandom: That #barchie kiss was hot #Riverdale https://t.co/5Mv70uuds1,False,en,0,2,2021-03-03 00:28:07,1366908209185902594
RT @barchiethoughts: Momentarily moving away from Barchie  just to say I love this Polly search party! #riverdale https://t.co/VnsfbVo2Bh,False,en,0,0,2021-03-03 00:28:01,1366908184825368578
"RT @Annahi130: This scene is so funny
#Barchie #Riverdale https://t.co/TQ9X3CqmhQ",False,en,0,2,2021-03-03 00:27:59,1366908172896772098
"RT @Annahi130: Idk why but Archies face made me laugh 
#Barchie #Riverdale https://t.co/y9n16Wwzbv",False,en,0,2,2021-03-03 00:27:55,1366908158665502724
RT @lovebarchie_: SO obsessed with them 😭 #riverdale #barchie https://t.co/XZAdlZUIs1,False,en,0,1,2021-03-03 00:27:53,1366908148645249027
"RT @colourfangirl: Breathless 🔥
#Barchie #Riverdale  https://t.co/LF5hXwCsm7",False,en,0,3,2021-03-03 00:27:39,1366908092525539331
RT @_Noah_Krueger_: THEEE BEST SCENE IN RIVERDALE HISTORY!!😭🥵🔥🔥🔥 #Barchie #Riverdale,True,en,0,2,2021-03-03 00:27:29,1366908047705186304
RT @AttaBoyBikash: Archie is always ready for Betty &amp; we're all loving this #Barchie moment #Riverdale ! https://t.co/gvZYIlo552,False,en,0,5,2021-03-03 00:27:26,1366908037659844608
RT @retywie: THAT'S IT! THAT'S THE LOOK OF LONGING FOR LOVE. HE'S SO SOFT WITH BETTY. AND HE'S SO IN LOVE. ARCH.. YOU'RE SO F*CK UP 🤭🤭😍😍 #B…,True,en,0,2,2021-03-03 00:27:24,1366908028470099973
RT @alloutfandom: This was pretty hot #barchie in the classic car #Riverdale https://t.co/W254Bk4Tkk,False,en,0,1,2021-03-03 00:27:14,1366907986191482881
RT @Karrywood123: Ugh so soft. I love them #Barchie #Riverdale https://t.co/qBiUy7KS0r,False,en,0,2,2021-03-03 00:26:44,1366907860551151624
RT @alloutfandom: Those sexy i want you looks and the hand touch in this scene and bettys smile #Barchie #Riverdale https://t.co/aCQobpd2AN,False,en,0,0,2021-03-03 00:26:34,1366907816531918849
"RT @Barchiting: If they are not Riverdale's love story, then why this? #Barchie #Riverdale https://t.co/gWQFXeC8Xu",False,en,0,2,2021-03-03 00:26:23,1366907772495941637
"RT @FernandaSocola: In the photo Archie looks flirty and we know who puts it like that😏🙌 
#Barchie #Riverdale https://t.co/GWLyIwn12m",True,en,0,0,2021-03-03 00:26:18,1366907751004274690
"RT @crimsonclover90: @CW_Riverdale Iconic duo outselling like we always knew they would. #Barchie #Riverdale

https://t.co/fAZuWJYVAf",False,en,0,1,2021-03-03 00:26:05,1366907696771964929
"RT @barchie2021: I don't care what anyone says they love each other,
they always have. you don't look at your friends with benefits like th…",False,en,0,1,2021-03-03 00:25:45,1366907612680380419
if i see one bughead shipper saying that barchie has no chemistry and that it’s a whole downgrade of bughead i will prosecute your ass 😗,False,en,0,0,2021-03-03 00:25:38,1366907583588667393
"RT @barchanted: All I've ever heard was that they read at the same time, which could literally just mean during the same day. I've never se…",True,en,0,2,2021-03-03 00:25:35,1366907570284154882
"RT @tvduenthusiast: betty and archie are growing on me so fast, i love them #barchie #riverdale https://t.co/RS8YdBpuNl",False,en,0,0,2021-03-03 00:25:28,1366907541670813710
RT @Kiimora2: I was just a bughead LAST WEEK but I don’t know the more I interact with barchie shippers and the more lili posts about barch…,False,en,0,2,2021-03-03 00:25:25,1366907527980584960
"RT @willowiscold: I'm 26, I shouldn't care that barchie are together now, but it does, it bothers me so much! Bring #bughead back! #riverda…",False,en,0,0,2021-03-03 00:25:22,1366907516626604032
"RT @barchiedestiny: THEY LITERALLY WANT TO DEVOUR EACH OTHER🥵🔥

#Barchie #Riverdale https://t.co/P6aJY9srqI",False,en,0,1,2021-03-03 00:25:18,1366907499870306304
RT @RoselynKate15: Loved this glance❤️ #Barchie #Barchiedale #Riverdale https://t.co/fOAzRE7KT6,False,en,0,1,2021-03-03 00:25:04,1366907440478978050
RT @bttyarchie: BARCHIE HAS 2 CAR KISS SCENES LIKE THA FUCK,False,en,0,1,2021-03-03 00:24:48,1366907371784712192
every day we move further from 5x06 the more convinced i become that barchie is endgame so if we don’t get that...yeah im deactivating,False,en,2,0,2021-03-03 00:23:45,1366907111058399235
"RT @SuperheroTVcom: WATCH: Riverdale Trailer - ""Life Moves Fast""! https://t.co/geo2glIATV 

#barchie #riverdale #varchie https://t.co/bwJ0E…",False,en,0,2,2021-03-03 00:22:50,1366906877058113541
barchie is rising and bugvarchie are bones i need y’all to understand this,False,en,16,2,2021-03-03 00:20:51,1366906378724458499
"RT @archbctty: But I knew you'd linger like a tattoo kiss.
#Barchie #Riverdale https://t.co/vBOnVQ2yhI",False,en,0,4,2021-03-03 00:20:40,1366906335397367815
RT @ladybarchie: Archie's face at the end of the bed scene is EVERYTHING. He clearly wants something more than fwb. That glance is so sweet…,False,en,0,2,2021-03-03 00:20:34,1366906309359112192
RT @itslaam_: Barchie &gt; Varchie. I mean come on. I don’t have seen such chemistry in any other TV show. Ever. #Riverdale #barchie https://t…,False,en,0,2,2021-03-03 00:20:30,1366906290270830593
RT @karyv_mp: “Friends” don’t look at each other like THAT... 👀👀👀 #Barchie #Riverdale https://t.co/ccn6kPI9oB,False,en,0,5,2021-03-03 00:20:20,1366906248315211783
"RT @amanda_f____: only watching Riverdale for Archie &amp; Betty
#Barchie #Riverdale https://t.co/gfKlYL49bp",False,en,0,2,2021-03-03 00:19:57,1366906151829389312
"RT @SilverGloria13: ""You and I feel safe with each other,
we always have"" 🤍💛💙

#Barchie #Riverdale https://t.co/kQSIz6mYIN",False,en,0,2,2021-03-03 00:19:54,1366906142018990082
RT @RoselynKate15: Their chemistry is insaneeeee😍 #Barchie #Riverdale #BARCHIETIMEJUMP https://t.co/UPlsCSZuZ5,False,en,0,3,2021-03-03 00:19:52,1366906133936488452
"RT @barchiedestiny: If Barchie is just sex, then what was the reason for them to kiss on the porch like that????

#Riverdale #Barchie https…",False,en,0,7,2021-03-03 00:19:50,1366906125375967234
RT @Karrywood123: Betty at archies door S1 Vs S5  #Barchie #Riverdale 😍❤️ https://t.co/MPrTzBeGsc,False,en,0,8,2021-03-03 00:19:48,1366906113946435584
RT @barchiethoughts: Didn’t forget about this scene 🙌🏻 Even J knew Betty was team Barchie. But that could be just me. https://t.co/O4fTOxkv…,False,en,0,17,2021-03-03 00:19:33,1366906051006767111
"RT @Barchie18love: Archie &amp;  Betty × Marcus &amp; Ginny

#barchie #riverdale #ginnyandgeorgia https://t.co/3pMNQ5rIpx",False,en,0,2,2021-03-03 00:19:32,1366906047118643203
"RT @PRiveerdale: Barchie had more sex scenes in one episode than Choni in all 5 seasons
#Riverdale https://t.co/fqRNYKj0mB",False,en,0,6,2021-03-03 00:19:23,1366906010544320514
RT @bestarchiebetty: as miss betty Cooper says: was really nice #Riverdale #Barchie https://t.co/SF0ARzPTlG,True,en,0,16,2021-03-03 00:19:21,1366906002034065410
"Y'all better vote for barchie and the upcoming slow burn that you can watch right after them nace 

https://t.co/QhMMzj1taA https://t.co/oat2PxwPQm",True,en,5,0,2021-03-03 00:19:10,1366905957675065344
"RT @bestarchiebetty: (Barchie's kiss scene)

the way they kiss and the desire grows...The kiss sound is so good!! 💘

#Riverdale #Barchie ht…",False,en,0,20,2021-03-03 00:19:09,1366905950339293184
RT @landofbarchie: Archie and Betty = Power Couple #Barchie #Riverdale https://t.co/KYOYI3zZ8v,False,en,0,15,2021-03-03 00:18:59,1366905910090747911
RT @barchiethoughts: Just waiting on my other ship to happen... Nancy and Ace if I patience for Barchie I can wait for you too! #Nace #nanc…,False,en,0,2,2021-03-03 00:18:42,1366905837957038081
"RT @bestarchiebetty: Betty put her thumb on his lips!!

#Riverdale #Barchie 
 https://t.co/kN1ZMe9vXB",False,en,0,26,2021-03-03 00:18:11,1366905707065466881
RT @Barchiedaily: THE BARCHIE GLANCE! #Riverdale #Barchie  https://t.co/XFnKt55bFk,False,en,0,39,2021-03-03 00:18:06,1366905685833875464
"RT @90GUZMANS: they are completely in love #Riverdale #Barchie
 https://t.co/x0XXHoj2uQ",False,en,0,8,2021-03-03 00:17:38,1366905569924309003
"RT @archbctty: And you'd be standin' in my front porch light,
And I knew you'd come back to me

#Barchie #Riverdale https://t.co/zn4BOVZTIS",False,en,0,20,2021-03-03 00:17:35,1366905556624175110
RT @Karrywood123: Uhhh they’re so adorable #Barchie #Riverdale https://t.co/Nw7qQI0T1F,False,en,0,9,2021-03-03 00:17:21,1366905497165651969
RT @barchie2021: anyway here is archie with the love of his life. notice how his face lights up when he's around her. (1-4) #barchie #river…,False,en,0,4,2021-03-03 00:17:18,1366905487900434433
"RT @barchie_gifs: The forehead touch 🥺
[5.06 - Chapter Eighty-Two: Back To School]
@lilireinhart @RiverdaleWriter @WriterRAS
#Barchie #Rive…",False,en,0,66,2021-03-03 00:17:02,1366905418425991171
"RT @barchie_gifs: The chemistry between them is truly out of this world
[5.06 - Chapter Eighty-Two: Back To School]
@lilireinhart @Riverdal…",False,en,0,123,2021-03-03 00:16:53,1366905383525220360
So you’re telling me this year...I’m gonna have #WestAllen #Spelivia #Handon and #Barchie all at once? Happiness level 📈📈,False,en,2,0,2021-03-03 00:16:45,1366905348188233730
"RT @Barchiedaily: “Let’s go upstairs.” 
#Barchie #Riverdale https://t.co/hncnLVvBPY",False,en,0,61,2021-03-03 00:16:35,1366905306052239361
RT @Barchiedaily: Now this. This is what you call development! 5 seasons to get to this moment. And they aren't going away anytime soon! Go…,False,en,0,52,2021-03-03 00:16:28,1366905276876664835
"RT @BARCH1ES: Bettys face upon seeing Archie answer the front door vs Bettys face while asking if Jughead was home.
And you really want to…",False,en,0,1,2021-03-03 00:15:48,1366905109779677184
"RT @bestarchiebetty: ""Maybe I can distract you"" 

The contrast of the coloring of Archie and Betty's hair is something so beautiful, its he…",False,en,0,33,2021-03-03 00:15:32,1366905043060989954
RT @Barchiedaily: The flirting. The sexual tension. The chemistry. They really shoved this aside for 4 seasons! And for what good reason?!…,False,en,0,74,2021-03-03 00:15:30,1366905034265554947
"RT @Barchiedaily: Their flirtatious energy in this scene was truly its own form of cinematic excellence 
#Riverdale https://t.co/tRAK6RIRNz",False,en,0,37,2021-03-03 00:14:42,1366904830074085377
"RT @Barchiedaily: Does it ever                        jus how fast
drive you                             the night
crazy…",False,en,0,30,2021-03-03 00:14:40,1366904822260137984
RT @Barchiedaily: KJ Apa &amp; Lili Reinhart have some of the best chemistry seen in media today. It’s so electric and powerful and the fact th…,False,en,0,142,2021-03-03 00:14:36,1366904807508697089
RT @Barchiedaily: This chemistry is truly unmatched! KJ &amp; Lili really just feed off each other in their scenes! #Barchie #Riverdale  https:…,False,en,0,78,2021-03-03 00:13:27,1366904518865207298
"RT @SilverGloria13: Most underrated moments of 5x05.

Betty is happy that Archie hasn't changed after all these years bc that means the man…",False,en,0,18,2021-03-03 00:13:04,1366904422580838400
RT @BarchieUpdates: “A little part of me always thought” #Riverdale #Barchie https://t.co/tmcRlWHgUa,False,en,0,110,2021-03-03 00:12:58,1366904394831327232
"RT @Sofisandez22: different seasons, same energy? 😏
#Riverdale #Barchie https://t.co/BwgSndNILK",False,en,0,26,2021-03-03 00:12:23,1366904249838280709
"RT @barchie_gifs: The way he pulled her in by her jacket 🥺
[5.06 - Chapter Eighty-Two: Back To School]
@lilireinhart @RiverdaleWriter @Writ…",False,en,0,136,2021-03-03 00:12:11,1366904200525938690
@szawurld @GINAP0RTER Stop it please she's a barchie it tops all those other ships sorry,False,en,0,0,2021-03-03 00:11:16,1366903967142334470
"RT @barchiedestiny: Reasons why Choni and Barchie are better than Varchie and Bughead.

Bughead= Cute, Understanding
Varchie= Hot , Passion…",False,en,0,6,2021-03-03 00:09:53,1366903619304513538
"RT @barchiedestiny: Can we all agree that 

#Barchie #Riverdale https://t.co/A9fdb43ecr",False,en,0,80,2021-03-03 00:08:37,1366903301460090889
"RT @barchie_gifs: ♪ To kiss in cars ♪
[2.09 - Chapter Twenty-Two: Silent Night, Deadly Night] 
[5.06 - Chapter Eighty-Two: Back To School]…",False,en,0,48,2021-03-03 00:08:32,1366903281570766854
"RT @bestarchiebetty: barchie language before things happen...

#Riverdale #Barchie https://t.co/vG7eDMIn8r",False,en,0,48,2021-03-03 00:08:26,1366903256442634240
"RT @bestarchiebetty: height difference check ✔
harmony of hair colors check ✔

#Riverdale #Barchie https://t.co/x19bv4UlN7",False,en,0,36,2021-03-03 00:08:20,1366903229188030465
"RT @westallenslife: This is some next level soulmate shit, and no one can convince me otherwise! #Riverdale #Barchie https://t.co/cJF6oa6Ryx",False,en,0,18,2021-03-03 00:08:16,1366903212712804352
"RT @BarchieUpdates: Netflix, Amazon Prime and Facebook rooting for Barchie I have no words  #Riverdale https://t.co/PLtS14ItgX",False,en,0,142,2021-03-03 00:08:07,1366903175656144900
"RT @Barchie_or_d1e: I was afraid to show this, but since we're sharing our drawings here
I drew one of my favorite moment, and the most cin…",True,en,0,10,2021-03-03 00:06:22,1366902734046310402
"RT @WeAreInOur20s: Barchie talking about their childhood.

V: Right infront of my salad. https://t.co/dNYLz5mMAe",False,en,0,2,2021-03-03 00:04:48,1366902338653413380
barchie is the only thing keeping me sane,False,en,2,0,2021-03-03 00:04:43,1366902320894783490
"RT @bestarchiebetty: barchie and its beautiful aesthetic 😍

#Riverdale #Barchie https://t.co/nlEtJq3SDV",False,en,0,36,2021-03-03 00:03:42,1366902064719273989
"RT @bestarchiebetty: #Riverdale ⠀⠀⠀⠀⠀#Barchie

hot kiss  ⠀⠀⠀⠀⠀⠀⠀⠀soft kiss https://t.co/4QKKDAnegt",False,en,0,38,2021-03-03 00:03:35,1366902032699908100
"RT @Barchiedaily: Lets discuss how the Barchie hair contrast is the same as the Jack &amp; Rose hair contrast from Titanic but in reverse
#Rive…",False,en,0,46,2021-03-03 00:03:10,1366901930581233664
"RT @SuperheroTVcom: VOTE: Riverdale Time Jump! 
RETWEET: Archie &amp; Betty 
LIKE: Archie &amp; Veronica 

#barchie #riverdale #varchie https://t.c…",False,en,0,715,2021-03-03 00:02:53,1366901858409807873
"Idk how Va and Bh would work? They were always trying to change themselves to the others life.
Archies life was turned upside down trying to be apart of Vs life. &amp; B A TEEN stripped in a bar to be apart of Js life? Barchie all the way b/c their at least themselves when together https://t.co/rGMzZm4VAY",False,en,6,0,2021-03-03 00:01:00,1366901386202533890
"RT @bestarchiebetty: enjoy betty and arch looking at each other 💘💘

#Riverdale #Barchie https://t.co/8WXLZuJ9bj",False,en,0,44,2021-03-02 23:57:51,1366900591054757888
"i miss barchie already, can't imagine how much i'll miss them when i lose them https://t.co/PqpbqghF8c",False,en,1,0,2021-03-02 23:57:22,1366900470967652363
barchie had four seasons of development and over two decades of friendship before they fucked? who you calling rushed? https://t.co/7zD4lls4kK,True,en,25,1,2021-03-02 23:55:53,1366900096240033793
I DONT LIKE BARCHIE I DIDNT MEAN I LIKE BARCHIE THEIR SCENES ARE JUST HOT-,False,en,0,0,2021-03-02 23:54:38,1366899782824910856
I’m like certain if the writers went back to va/bh in season 5 the show would get cancelled after season 6 and I know the writers probably know that seeing how riverdale was losing viewers until the time jump so whether barchie is endgame or not (I hope so) they ain’t going away,False,en,0,0,2021-03-02 23:53:51,1366899585398894592
"RT @emmasben: how can people say barchie happening now is too rushed? 😭 it took like ten years of betty and archie's lifes, five years of t…",False,en,0,5,2021-03-02 23:51:10,1366898911336673280
"RT @sunsetsams: @CW_Riverdale instagram having not one, not two, but THREE barchie clips in their new video?? WE WON",False,en,0,9,2021-03-02 23:50:48,1366898817614942208
RT @WeAreInOur20s: I said it before they still didn't get the memo Veronica angle right now is to give Barchie angst since Archie will alwa…,False,en,0,3,2021-03-02 23:50:22,1366898709842309123
RT @barchie2021: we're so close guys!!! RT #barchie https://t.co/U3JJBHDSNR,True,en,0,2,2021-03-02 23:48:06,1366898136434831363
"@barchanted @barchieislove1 Yeah, the only reason I wouldn’t stop watching is if they come back, but Barchie still has feelings for each other that will drive them together again",False,en,2,0,2021-03-02 23:47:50,1366898071880237058
RT @MegBonneyWriter: Omg omg #barchie kissed and it was pretend but WAS IT REALLY BECAUSE OMG YAY #Riverdale season 4,False,en,0,21,2021-03-02 23:47:46,1366898055778287617
"All I've ever heard was that they read at the same time, which could literally just mean during the same day. I've never seen a single thing confirming a chemistry read... Barchie on the other hand... If you have something I'd love to see it though. https://t.co/39whk3KTCP",True,en,12,2,2021-03-02 23:47:15,1366897923137499137
"@barchieislove1 1) It wouldn’t make sense, as they would be going back to what they wanted to escape and the reason they did the time jump

2) Nothing is over until the series finale

But if they do end Barchie definitely I will just stop watching bc I couldn’t stand 2 more season of that bs",False,en,2,0,2021-03-02 23:47:00,1366897859279396864
"RT @ceefromthenorth: Friends with benefits don’t kiss like that. It’s usually more of a “u up” situation. 
But Barchie does. https://t.co/r…",False,en,0,5,2021-03-02 23:46:10,1366897652651196422
Missing my Barchie bullshit again. 😍https://t.co/SAi2nYFwXN,False,en,16,0,2021-03-02 23:46:05,1366897632136880135
barchie nsfw tweets to make up for no barchie this week. lets discuss~,False,en,5,0,2021-03-02 23:43:24,1366896955826184193
BARCHIE HAS 2 CAR KISS SCENES LIKE THA FUCK,False,en,16,1,2021-03-02 23:42:20,1366896685062885377
@favleatherwood Gringa q shippa barchie,False,en,1,0,2021-03-02 23:42:12,1366896653588983808
"@barchieislove1 I don't think they will this season, but if they do I probably will stop watching for good. I know people will disagree, but if those ships get back together for more than a couple episodes I don't see them switching back to Barchie.",False,en,3,0,2021-03-02 23:41:52,1366896569904033795
"When you catch yourself wanting more but that’s not what the “understanding” is.
He’s not suppose to feel anything but he does. They have done EVERYTHING but ACTUALLY date &amp; talk about their feelings for each other. 
C’mon Barchie I’m counting on you this season 🤞🏻 https://t.co/MpJxwHRiDP",False,en,2,0,2021-03-02 23:41:34,1366896491990814720
"RT @Barchiedaily: “IT WAS ALWAYS SUPPOSE TO BE BETTY &amp; ARCHIE, IT WAS LIKE IT WAS THEIR DESTINY.” - KEVIN KELLER, 2020, CAPTAIN OF THE BARC…",False,en,0,146,2021-03-02 23:41:29,1366896472873177094
this is the 3848484516848945 time i watch this fucking fuck i cant get enough #Barchie https://t.co/shbpH3fv29,False,en,1,0,2021-03-02 23:41:19,1366896430963707907
Y’all I’m actually obsessed with Barchie help😭😭,False,en,3,0,2021-03-02 23:38:53,1366895818687578114
RT @BarchieUpdates: @CW_Riverdale Barchie endgame so true  https://t.co/7Yhtu3a4Ic,False,en,0,2,2021-03-02 23:38:00,1366895596079054848
"@slowburnsftw Here’s my issue: The head writer called them a burden. The irl and frankly fanservice couple broke up. The other writers are excited about Barchie and different storylines. They don’t fit the narrative of Archie comics as the couple don’t exist in the comics. 
But who’s counting.",False,en,15,0,2021-03-02 23:37:18,1366895421256269825
RT @itwasforbetty: Barchie and Spelivia realizing their feelings for each other thanks to flashbacks https://t.co/GShGAOiQC2,False,en,0,1,2021-03-02 23:35:55,1366895072319578112
I liked the look that they shared during Veronica and Chad’s performance but the way he acted during the episode around Veronica and Chad made the scene underwhelming. #Barchie #Riverdale #RiverdaleSeason5,False,en,0,0,2021-03-02 23:35:16,1366894907420512260
RT @barchie2021: go vote #barchie! https://t.co/cIi6Jl0XOB,True,en,0,2,2021-03-02 23:34:39,1366894753292439552
"RT @barchieislove1: Who I think each tvd character was truly in love with: 
Elena=Damon
Damon=Elena 
Caroline=Stefan
Stefan=Elena 
Klaus=Ca…",False,en,0,1,2021-03-02 23:34:38,1366894748074528772
