tweets,quote_status,language,favorite_count,retweet_count,time,id
RT @BugheadUpdates: Time jump Jughead 👀 #Riverdale https://t.co/VTT1zer5Dp,False,en,0,33,2021-02-26 23:41:49,1365447004848013316
"RT @SuperheroTVcom: VOTE: Riverdale Time Jump! 
RETWEET: Archie &amp; Betty 
LIKE: Archie &amp; Veronica 

#barchie #riverdale #varchie https://t.c…",False,en,0,509,2021-02-26 23:35:13,1365445344063029250
"RT @TheWyrmQueen: Toni Topaz 

-Riverdale rp
-Literate/Descriptive
-Mature themes
-Post time jump
-Ship with Chemistry 
-21+

#riverdalerp…",False,en,0,30,2021-02-26 23:14:18,1365440078877782016
"RT @BusinessOfLodge: Veronica Lodge 

literate/descriptive. canon portrayal of veronica lodge. pre and time jump. seeking mains &amp; storyline…",False,en,0,2,2021-02-26 22:36:37,1365430596063870978
"Veronica Lodge 

literate/descriptive. canon portrayal of veronica lodge. pre and time jump. seeking mains &amp; storylines. ships w/ chem. riverdale fandom. rt’s appreciated. https://t.co/LYm43d70Up",False,en,2,2,2021-02-26 22:13:36,1365424806573731840
@micmezle I don't watch but I saw this article a few days ago lol (maybe due to the cast's real ages) https://t.co/B8oaWaBV1p,False,en,0,0,2021-02-26 22:12:13,1365424455065853955
RT @bettscoops: time jump betty is so &lt;3 https://t.co/FiDzYeaWQn,False,en,0,19,2021-02-26 20:57:22,1365405620313092096
