tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets
@Doritos @CW_Riverdale @MarkConsuelos - sneaky little paid promo?👀 https://t.co/gxjJhIMaMt,False,en,0,0,2021-02-25 22:55:06,1365072861950525450,"['sneaky', 'little', 'paid', 'promo']",sneaky little paid promo
"@Frubunny ITS REAL, HIM AND REGGIE ARE EATING RIVERDALE SUBWAY AND THE FUCIGNFGNDS DORITOS I",False,en,1,0,2021-02-25 22:49:12,1365071375103365130,"['real', 'reggie', 'eating', 'riverdale', 'subway', 'fucignfgnds', 'doritos']",real reggie eating riverdale subway fucignfgnds doritos
Wow...I wonder why I am suddenly craving Doritos 🥲 #productplacement #riverdale https://t.co/AG114qIDDx,False,en,1,0,2021-02-25 22:34:06,1365067576607342595,"['wow', 'wonder', 'suddenly', 'craving', 'doritos', 'productplacement', 'riverdale']",wow wonder suddenly craving doritos productplacement riverdale
@FrailMary @kirstensaidwhat Do we do a paid product placement watch? Because I just want it noted how obvious that Doritos product placement was. #Riverdale,False,en,2,0,2021-02-25 21:27:36,1365050842773032960,"['paid', 'product', 'placement', 'watch', 'want', 'noted', 'obvious', 'doritos', 'product', 'placement', 'riverdale']",paid product placement watch want noted obvious doritos product placement riverdale
Anyone else notice the obvious product placement for @Doritos in @CW_Riverdale tonight? #evident #productplacement #slapintheface,False,en,0,0,2021-02-25 21:09:35,1365046307170222081,"['anyone', 'else', 'notice', 'obvious', 'product', 'placement', 'tonight', 'evident', 'productplacement', 'slapintheface']",anyone else notice obvious product placement tonight evident productplacement slapintheface
"RIVERDALE ""Back to School"": This show's just COMPLETELY watchable now. The time skip did wonders. Hiram &amp; his Doritos shüd be a meme. Here for Reggie filing his nails. LOVE Tabitha. Every1's even hotter as adults. I's like ""no, don't do it"" ... &amp; then they did the Titanic thing😂",False,en,0,0,2021-02-25 20:11:35,1365031711013171201,"['riverdale', 'back', 'school', 'show', 'completely', 'watchable', 'time', 'skip', 'wonders', 'hiram', 'amp', 'doritos', 'sh', 'meme', 'reggie', 'filing', 'nails', 'love', 'tabitha', 'every1', 'even', 'hotter', 'adults', 'like', 'amp', 'titanic', 'thing']",riverdale back school show completely watchable time skip wonders hiram amp doritos sh meme reggie filing nails love tabitha every1 even hotter adults like amp titanic thing
I love a doritos ad right smack in the middle of #Riverdale,False,en,0,0,2021-02-25 18:00:21,1364998682689503233,"['love', 'doritos', 'ad', 'right', 'smack', 'middle', 'riverdale']",love doritos ad right smack middle riverdale
Not the Doritos product placement #Riverdale,False,en,1,0,2021-02-25 17:43:25,1364994423784931341,"['doritos', 'product', 'placement', 'riverdale']",doritos product placement riverdale
"Riverdale has gone too far.

Exhibit A: Hiram Lodge eating a bag of Doritos https://t.co/OT6WeB23lx",False,en,2,0,2021-02-25 16:05:39,1364969818609319936,"['riverdale', 'gone', 'far', 'exhibit', 'hiram', 'lodge', 'eating', 'bag', 'doritos']",riverdale gone far exhibit hiram lodge eating bag doritos
Let Jughead and the fucking derelict in the trash yard be snacking on Doritos while they gab about Mothmen. Hiram Lodge would never grease his fingers with this peasant food. #Riverdale #Doritos https://t.co/et65ct0nSZ,False,en,2,0,2021-02-25 12:42:06,1364918595717849097,"['let', 'jughead', 'fucking', 'derelict', 'trash', 'yard', 'snacking', 'doritos', 'gab', 'mothmen', 'hiram', 'lodge', 'would', 'never', 'grease', 'fingers', 'peasant', 'food', 'riverdale', 'doritos']",let jughead fucking derelict trash yard snacking doritos gab mothmen hiram lodge would never grease fingers peasant food riverdale doritos
"is Doritos sponsoring Riverdale? because there was a so blatant sponsor moment that NASCAR was like ""what???""",False,en,1,0,2021-02-25 12:34:15,1364916617545736192,"['doritos', 'sponsoring', 'riverdale', 'blatant', 'sponsor', 'moment', 'nascar', 'like']",doritos sponsoring riverdale blatant sponsor moment nascar like
The Doritos placement in the latest Riverdale episode was shameless 🤣🤣🤣🤣,False,en,1,0,2021-02-25 12:07:16,1364909826694914052,"['doritos', 'placement', 'latest', 'riverdale', 'episode', 'shameless']",doritos placement latest riverdale episode shameless
Watching last night's #Riverdale and Herman and Hiram may not agree with a lot but we can certainly agree on @Doritos flavor. Just of course we won't agree on who gets the last bag. 😝 @MarkConsuelos,False,en,0,0,2021-02-25 11:38:09,1364902498784403456,"['watching', 'last', 'night', 'riverdale', 'herman', 'hiram', 'may', 'agree', 'lot', 'certainly', 'agree', 'flavor', 'course', 'agree', 'gets', 'last', 'bag']",watching last night riverdale herman hiram may agree lot certainly agree flavor course agree gets last bag
"All the people are teachers at #Riverdale High.
Hiram Lodge hates education, incorporated towns and loves Doritos(TM).",False,en,5,0,2021-02-25 11:29:34,1364900340143915008,"['people', 'teachers', 'riverdale', 'high', 'hiram', 'lodge', 'hates', 'education', 'incorporated', 'towns', 'loves', 'doritos', 'tm']",people teachers riverdale high hiram lodge hates education incorporated towns loves doritos tm
is riverdale sponsored by doritos,False,en,0,0,2021-02-25 10:59:02,1364892658242637824,"['riverdale', 'sponsored', 'doritos']",riverdale sponsored doritos
"RT @NotBrunoAgain: Riverdale’s current season villain is explaining that he must destroy Riverdale High School, to crush the town’s spirit…",False,en,0,1,2021-02-25 10:37:48,1364887313231335424,"['riverdale', 'current', 'season', 'villain', 'explaining', 'must', 'destroy', 'riverdale', 'high', 'school', 'crush', 'town', 'spirit']",riverdale current season villain explaining must destroy riverdale high school crush town spirit
Picturesque. #Riverdale #Doritos https://t.co/UpAKpoO6zR,False,en,2,0,2021-02-25 10:07:50,1364879773663711234,"['picturesque', 'riverdale', 'doritos']",picturesque riverdale doritos
Like what the fuck. #Riverdale #Doritos https://t.co/2pgKmjnrfz,False,en,3,0,2021-02-25 10:06:53,1364879530993868805,"['like', 'fuck', 'riverdale', 'doritos']",like fuck riverdale doritos
"HIRAM LODGE IS JUST CASUALLY EATING SPICY NACHO DORITOS!?!?! I understand product placement, but this is like if Frasier were chugging a Go-Gurt. No. Just no. #Riverdale",False,en,1,0,2021-02-25 10:05:38,1364879218354647040,"['hiram', 'lodge', 'casually', 'eating', 'spicy', 'nacho', 'doritos', 'understand', 'product', 'placement', 'like', 'frasier', 'chugging', 'go', 'gurt', 'riverdale']",hiram lodge casually eating spicy nacho doritos understand product placement like frasier chugging go gurt riverdale
Jughead as a teacher is exactly wheat I expected Jughead as a teacher to be. Man. And I love that Doritos product placement 🤣#riverdale https://t.co/9mJyM7lDqq,False,en,3,0,2021-02-25 08:47:36,1364859578794602498,"['jughead', 'teacher', 'exactly', 'wheat', 'expected', 'jughead', 'teacher', 'man', 'love', 'doritos', 'product', 'placement', 'riverdale']",jughead teacher exactly wheat expected jughead teacher man love doritos product placement riverdale
Oh a real bag or Doritos?????? Not the weird fake brands that exist in Riverdale?!,False,en,0,0,2021-02-25 08:08:37,1364849769068265474,"['oh', 'real', 'bag', 'doritos', 'weird', 'fake', 'brands', 'exist', 'riverdale']",oh real bag doritos weird fake brands exist riverdale
HIRAM LODGE IS OF COURSE the perfect vessel for a shameless product placement 🤣 @Doritos @CW_Riverdale,False,en,0,0,2021-02-25 07:15:04,1364836293402845186,"['hiram', 'lodge', 'course', 'perfect', 'vessel', 'shameless', 'product', 'placement']",hiram lodge course perfect vessel shameless product placement
"RT @_delusionalsoul: Also I really forgot about this the Doritos promotion LMAO 😂😭

#Riverdale https://t.co/u39Ym9GURe",False,en,0,1,2021-02-25 07:10:22,1364835112563535873,"['delusionalsoul', 'also', 'really', 'forgot', 'doritos', 'promotion', 'lmao', 'riverdale']",delusionalsoul also really forgot doritos promotion lmao riverdale
"Also I really forgot about this the Doritos promotion LMAO 😂😭

#Riverdale https://t.co/u39Ym9GURe",False,en,1,1,2021-02-25 07:10:09,1364835054979981315,"['also', 'really', 'forgot', 'doritos', 'promotion', 'lmao', 'riverdale']",also really forgot doritos promotion lmao riverdale
"Ok, #riverdale is clearly promoting Doritos",False,en,0,0,2021-02-25 06:03:24,1364818260101849090,"['ok', 'riverdale', 'clearly', 'promoting', 'doritos']",ok riverdale clearly promoting doritos
Was that a product placement plug for Doritos? #Riverdale 🤔,False,en,0,0,2021-02-25 05:29:20,1364809686361411587,"['product', 'placement', 'plug', 'doritos', 'riverdale']",product placement plug doritos riverdale
"@CW_Riverdale 🤮THE ENTIRE EPISODE, IF NOT THE ENTIRE SEASON, WAS RUINED BY A BLATANT PERFUCTORY PRODUCT PLACEMENT OF A BAG OF @Doritos❗ https://t.co/OsMsmYVoUt",False,en,2,0,2021-02-25 05:28:28,1364809468559708161,"['entire', 'episode', 'entire', 'season', 'ruined', 'blatant', 'perfuctory', 'product', 'placement', 'bag']",entire episode entire season ruined blatant perfuctory product placement bag
"@CW_Riverdale 🤮THE ENTIRE EPISODE, IF NOT THE ENTIRE SEASON, WAS RUINED BY A BLATANT PERFUCTORY PRODUCT PLACEMENT OF A BAG OF @Doritos❗ https://t.co/TQOaCsiQTq",False,en,0,0,2021-02-25 05:26:34,1364808986894163970,"['entire', 'episode', 'entire', 'season', 'ruined', 'blatant', 'perfuctory', 'product', 'placement', 'bag']",entire episode entire season ruined blatant perfuctory product placement bag
"@CW_Riverdale 🤮THE ENTIRE EPISODE, IF NOT THE ENTIRE SEASON, WAS RUINED BY A BLATANT PERFUCTORY PRODUCT PLACEMENT OF A BAG OF @Doritos❗ https://t.co/gbd7gPrBEl",False,en,0,0,2021-02-25 05:15:10,1364806119512805376,"['entire', 'episode', 'entire', 'season', 'ruined', 'blatant', 'perfuctory', 'product', 'placement', 'bag']",entire episode entire season ruined blatant perfuctory product placement bag
"Literally, that product placement was *chefs kiss* ❣️

@Doritos @RiverdaleEPS @CW_Riverdale @MarkConsuelos https://t.co/L2ET4Fm6ha",True,en,1,0,2021-02-25 04:44:49,1364798483828531204,"['literally', 'product', 'placement', 'chefs', 'kiss']",literally product placement chefs kiss
"@CW_Riverdale @TheCW 🤮THE ENTIRE EPISODE, IF NOT THE ENTIRE SEASON, WAS RUINED BY A BLATANT PERFUCTORY PRODUCT PLACEMENT OF A BAG OF @Doritos❗ https://t.co/NpNFCYAlXI",False,en,0,0,2021-02-25 04:44:16,1364798345475223555,"['entire', 'episode', 'entire', 'season', 'ruined', 'blatant', 'perfuctory', 'product', 'placement', 'bag']",entire episode entire season ruined blatant perfuctory product placement bag
Riverdale brought to you by Doritos. Truly inspired. https://t.co/lFOTUMY7mn,False,en,101,17,2021-02-25 04:42:56,1364798007372177408,"['riverdale', 'brought', 'doritos', 'truly', 'inspired']",riverdale brought doritos truly inspired
"Lol I know a sponsorship when I see it... the DORITOS
 #Riverdale",False,en,1,0,2021-02-25 04:35:23,1364796109558800385,"['lol', 'know', 'sponsorship', 'see', 'doritos', 'riverdale']",lol know sponsorship see doritos riverdale
I guess this episode was sponsored by Doritos. 🤔 #Riverdale,False,en,0,0,2021-02-25 04:33:48,1364795707626938371,"['guess', 'episode', 'sponsored', 'doritos', 'riverdale']",guess episode sponsored doritos riverdale
...the obvious product placement of Doritos and Hiram holding it so you can see the logo thooo 😂. #Riverdale https://t.co/BzZXbMRaKH,False,en,2,0,2021-02-25 04:25:15,1364793557366804481,"['obvious', 'product', 'placement', 'doritos', 'hiram', 'holding', 'see', 'logo', 'thooo', 'riverdale']",obvious product placement doritos hiram holding see logo thooo riverdale
all while hiram channel #deathnote light yagami's potato chip eat with doritos with reggie on takeover #riverdale plans https://t.co/OaqEbUnJ5n,False,en,1,0,2021-02-25 04:24:16,1364793309617524736,"['hiram', 'channel', 'deathnote', 'light', 'yagami', 'potato', 'chip', 'eat', 'doritos', 'reggie', 'takeover', 'riverdale', 'plans']",hiram channel deathnote light yagami potato chip eat doritos reggie takeover riverdale plans
My God the Doritos advertising 😂 #Riverdale,False,en,0,0,2021-02-25 04:04:00,1364788208156827650,"['god', 'doritos', 'advertising', 'riverdale']",god doritos advertising riverdale
Today I learned that Hiram Lodge eats Doritos. #Riverdale,False,en,5,2,2021-02-25 04:02:17,1364787778786099200,"['today', 'learned', 'hiram', 'lodge', 'eats', 'doritos', 'riverdale']",today learned hiram lodge eats doritos riverdale
"Riverdale’s current season villain is explaining that he must destroy Riverdale High School, to crush the town’s spirit and end all hope, while munching from a highly visible bag of product placement doritos",False,en,22,1,2021-02-25 03:28:47,1364779346599284738,"['riverdale', 'current', 'season', 'villain', 'explaining', 'must', 'destroy', 'riverdale', 'high', 'school', 'crush', 'town', 'spirit', 'end', 'hope', 'munching', 'highly', 'visible', 'bag', 'product', 'placement', 'doritos']",riverdale current season villain explaining must destroy riverdale high school crush town spirit end hope munching highly visible bag product placement doritos
So Hiram eats Doritos. Cool. #Riverdale,False,en,2,0,2021-02-25 03:23:48,1364778092242296835,"['hiram', 'eats', 'doritos', 'cool', 'riverdale']",hiram eats doritos cool riverdale
Um applauding Riverdale with the excellent product placement for Doritos. #Riverdale,False,en,0,0,2021-02-25 03:21:38,1364777548576677889,"['um', 'applauding', 'riverdale', 'excellent', 'product', 'placement', 'doritos', 'riverdale']",um applauding riverdale excellent product placement doritos riverdale
@daintybetts @CW_Riverdale I thought the same thing. Like what is this rando doritos plug?,False,en,0,0,2021-02-25 03:00:57,1364772344468758528,"['thought', 'thing', 'like', 'rando', 'doritos', 'plug']",thought thing like rando doritos plug
@MarkConsuelos @KellyRipa  Hiram Lodge grubbing on Doritos? The real question is...Does Mark Consuelos eat Doritos? #Riverdale https://t.co/LLWYhBWAOo,False,en,0,0,2021-02-25 02:58:11,1364771648046575618,"['hiram', 'lodge', 'grubbing', 'doritos', 'real', 'question', 'mark', 'consuelos', 'eat', 'doritos', 'riverdale']",hiram lodge grubbing doritos real question mark consuelos eat doritos riverdale
How did Hiram get Doritos rights??? #Riverdale,False,en,0,0,2021-02-25 02:15:59,1364761028182089729,"['hiram', 'get', 'doritos', 'rights', 'riverdale']",hiram get doritos rights riverdale
why do I feel like Riverdale just got paid to be a Doritos commercial-,False,en,2,0,2021-02-25 02:12:48,1364760225161617411,"['feel', 'like', 'riverdale', 'got', 'paid', 'doritos', 'commercial']",feel like riverdale got paid doritos commercial
Would never have called Hiram Lodge as a Doritos fan. #Riverdale https://t.co/s6dvgdT5JF,False,en,1,0,2021-02-25 01:26:02,1364748456171028480,"['would', 'never', 'called', 'hiram', 'lodge', 'doritos', 'fan', 'riverdale']",would never called hiram lodge doritos fan riverdale
