tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets
@birdmaddgirl I am (not pictured: Bin Liner of the Red Kangs),False,en,1,0,2021-02-24 01:12:17,1364382606536679424,"['pictured', 'bin', 'liner', 'red', 'kangs']",pictured bin liner red kangs
"Invite me to mr mime, kangs, or farfetched raids plz. I can invite to tauros
Fc: 1123 4239 4949
#PokemonGO",False,en,1,0,2021-02-24 01:09:05,1364381805143416832,"['invite', 'mr', 'mime', 'kangs', 'farfetched', 'raids', 'plz', 'invite', 'tauros', 'fc', '1123', '4239', '4949', 'pokemongo']",invite mr mime kangs farfetched raids plz invite tauros fc 1123 4239 4949 pokemongo
@cmulaaa_ WE WERE KANGS OF THE TROPICS!!!!!!! https://t.co/RIaAb549gV,False,en,1,0,2021-02-24 00:48:30,1364376622950883329,"['kangs', 'tropics']",kangs tropics
@xtraashton LMFAOOOO LIU KANGS BE ANNOYING,False,en,1,0,2021-02-24 00:30:56,1364372202863222786,"['lmfaoooo', 'liu', 'kangs', 'annoying']",lmfaoooo liu kangs annoying
@VanguardLabor You sound like one of those we wuz kangs guys,False,en,0,0,2021-02-24 00:01:15,1364364734171144198,"['sound', 'like', 'one', 'wuz', 'kangs', 'guys']",sound like one wuz kangs guys
STARTING TO THINK THAT MAYBE JOJO IS GONNA END UP WITH HYEYOUNG BC JUNGGARAMS NAME IS ABOVE SONG KANGS IN THE CREDS,False,en,0,0,2021-02-24 00:00:16,1364364482831671298,"['starting', 'think', 'maybe', 'jojo', 'gonna', 'end', 'hyeyoung', 'bc', 'junggarams', 'name', 'song', 'kangs', 'creds']",starting think maybe jojo gonna end hyeyoung bc junggarams name song kangs creds
@swangsnation that is the real reason she starts talking to people again is because she needs to know that sweet pea is breaking up kangs,False,en,2,0,2021-02-23 23:56:21,1364363498021650435,"['real', 'reason', 'starts', 'talking', 'people', 'needs', 'know', 'sweet', 'pea', 'breaking', 'kangs']",real reason starts talking people needs know sweet pea breaking kangs
Forbidden knowledge has been granted to you https://t.co/zYPodO2ePo,False,en,1,0,2021-02-23 23:35:12,1364358177186328580,"['forbidden', 'knowledge', 'granted']",forbidden knowledge granted
@imdrinkingcum cuz we wuz kangs and shiet,False,en,1,0,2021-02-23 23:32:45,1364357560308932608,"['cuz', 'wuz', 'kangs', 'shiet']",cuz wuz kangs shiet
"@tstarkey1212 I was a Hawk.  There were Kangs, Otters, Curlews, Beavers &amp; ???. The dormitories were named after famous Military leaders though (Drake, Mountbatten, Benbow, etc). At my senior school houses were former owners / founders.  @MiltonAbbey in Dorset.  Athelstan, Banks, Damer, Hambro",False,en,0,0,2021-02-23 23:27:22,1364356205934706691,"['hawk', 'kangs', 'otters', 'curlews', 'beavers', 'amp', 'dormitories', 'named', 'famous', 'military', 'leaders', 'though', 'drake', 'mountbatten', 'benbow', 'etc', 'senior', 'school', 'houses', 'former', 'owners', 'founders', 'dorset', 'athelstan', 'banks', 'damer', 'hambro']",hawk kangs otters curlews beavers amp dormitories named famous military leaders though drake mountbatten benbow etc senior school houses former owners founders dorset athelstan banks damer hambro
"@lporiginalg WAIT HOL HOL UP DID THIS BASED MAN JUST SAID

WE WUZ KANGS AND SHEEIT? @RitualTower",False,en,5,0,2021-02-23 23:14:52,1364353059955032065,"['wait', 'hol', 'hol', 'based', 'man', 'said', 'wuz', 'kangs', 'sheeit']",wait hol hol based man said wuz kangs sheeit
