tweets,quote_status,language,favorite_count,retweet_count,time,id
the way kangs is left out of everything like how do u expect ppl to like them when u give them NOTHING,False,en,1,0,2021-02-21 02:40:23,1363317617843335169
@uhhIexis now now let's not pit two kangs against each other,False,en,0,0,2021-02-21 02:39:23,1363317364331315206
@KangsAnti  I need my daily anti kangs tweets,False,en,1,0,2021-02-21 01:31:29,1363300277319835649
The way that kangs doesn’t have any chemistry and choni owns the Riverdale and doesn’t get a choni wedding https://t.co/Mwghk9Yg4b,True,en,3,0,2021-02-21 01:29:20,1363299737273839619
"@robynchoni After what Casey said in the video about Kevin, I'm thinking it's definitely possible. It's been my top theory since we found out Kangs would be living with Toni.",False,en,1,0,2021-02-21 01:02:24,1363292957315588097
People hate Kangs ? Wtf 😭 https://t.co/3arZ7DCmnK,True,en,0,0,2021-02-21 00:40:24,1363287419739602950
the collective kangs hate is so weird... why do y’all hate gay men of color quick,False,en,0,0,2021-02-21 00:34:45,1363285999640596480
"@boogiecousins we sholl could use some help😔
                👉🏽👈🏽
#Kangs",False,en,0,0,2021-02-21 00:34:32,1363285942623113219
i’m also 99.9% sure choni will be endgame so long as both madelaine and vanessa want to stay on the show but... kangs is like guaranteed and this baby just solidifies that 😭,False,en,15,0,2021-02-21 00:33:59,1363285805192474629
i can’t believe that out of all the ships on riverdale the only one we know for certain will be endgame is kangs https://t.co/g8YQeutZsS,False,en,45,2,2021-02-21 00:33:06,1363285582286188545
@fuckthe_p0L1ce @22tuffy1 Here you go. It’s just her sticking up for her white kangs again. https://t.co/FvuAHQb0KV,False,en,1,0,2021-02-21 00:16:44,1363281464847192075
@itzflash824 We wuz kangs 😂😂😂,False,en,0,0,2021-02-21 00:10:30,1363279895548297218
"RT @fran_topaz: Klaine &amp; Kangs: gay ships for straight people 
Brittana &amp; Choni: gay ships for gay people",False,en,0,2,2021-02-20 23:44:32,1363273360071819265
@nymonologue NO HELP THEY LOOK CUTE IN THIS CLIP... my 2018 kangs era returning?,False,en,1,0,2021-02-20 23:38:04,1363271734930010117
RT @andrcwsbctty: kangs and toni's apartment looks so good,False,en,0,1,2021-02-20 23:19:31,1363267066115985409
@chonicarrington Not get me wrong I like seeing kangs but at the same time I feel like we never see them as a couple it makes more since for choni to get married 😕🙏🏻,False,en,1,0,2021-02-20 23:18:53,1363266907084910601
kangs and toni's apartment looks so good,False,en,10,1,2021-02-20 23:09:55,1363264649349718017
"@ALLisMind21 @Rainfrog2 @kimlee47169157 @JodiHernandezTV @nbcbayarea We wuz kangs lmao

Yeah https://t.co/BZRPmauwyP",False,en,0,0,2021-02-20 21:43:50,1363242984880410624
me when kangs dragged betty at the farm https://t.co/wzklNXzLVt,True,en,9,0,2021-02-20 21:32:23,1363240104232443905
"@fran_topaz I disagree, kangs is a gay ship for no one",False,en,2,0,2021-02-20 21:23:54,1363237971160367104
Would love Kevin and Fangs to get married and to have a baby they are just to cute together #kangs #riverdale https://t.co/fsQZI3U92M,True,en,0,0,2021-02-20 20:43:22,1363227770269143050
RT @Ness99247419: Endgame Couples. #Riverdale #Bughead #Varchie  #Choni #Kangs https://t.co/2QcZxLCuGw,False,en,0,1,2021-02-20 20:41:39,1363227339593814020
"Did....Did Casey just hint in Kevin's time jump video that he will be getting married to Fangs and Toni's baby will be his and Fangs?!😭😍
#Riverdale #RiverdaleSeason5 #Kangs #Choni",False,en,8,1,2021-02-20 20:10:47,1363219569687490561
@chonicarrington literally nobody cares about kangs 😐,False,en,2,0,2021-02-20 20:08:39,1363219033672339457
"@khxnxge Guy says that with a straight face living off of welfare and has a picture of wack ass Benz in the background photo since that's his biggest accomplishment in life...

Almost giving that we waz kangs vibe...",False,en,2,0,2021-02-20 20:00:42,1363217033408647170
kangs are actually really cute,False,en,1,0,2021-02-20 19:54:22,1363215439325782019
@robynchoni kangs is living w toni tho i think. cause in episode 1 when kangs were talking about it they were like ”we live together” and toni said ”with me” so maybe they moved in together when they decided toni was gonna do it so the least they could do was take care of her? idk,False,en,6,0,2021-02-20 19:31:33,1363209696593739782
RT @astoldbyharmony: We were farmers . We were land workers . We were teachers . We were service people . We were regular degular niggas an…,False,en,0,4,2021-02-20 19:26:34,1363208440571641861
"i honestly don’t think toni would be living with kangs if she wasn’t their surrogate, who would do that willingly 💀",False,en,27,0,2021-02-20 19:25:54,1363208274737319936
"kangs are my real otp, they’re such angels 

 https://t.co/8qzUvIRc3x",False,en,1,0,2021-02-20 19:23:22,1363207637479792640
@riverindale he does!! i think he should live w toni and kangs it would be so fucking funny,False,en,0,0,2021-02-20 18:46:40,1363198399680512007
@KwikTrip @kangs_93 great idea,False,en,0,0,2021-02-20 18:43:29,1363197600728559617
kangs propaganda on the tl i live in hell,False,en,6,0,2021-02-20 18:35:36,1363195615874871301
RT @mydairjeronica: Love ❤️ Voyeur 📺 Cheryl 👠  Serpent 🐍 Prom 💃🕺 Flower 🌹 Choni/Kangs 🌈 Wizard of Oz 🌪 🎭🎟Farm Accident 🚑🚀 Jughead 📸☎️ Explo…,True,en,0,1,2021-02-20 18:29:04,1363193970344525827
@swangsnation do we know anything about where sweet pea lives ? because i think he should move into the toni-kangs apartment 😌💞,False,en,2,0,2021-02-20 18:25:41,1363193120549179395
RT @mydairjeronica: Kangs with their son Reggie  https://t.co/Vnl6OCBNZ3,False,en,0,3,2021-02-20 18:21:45,1363192130865356802
who is calling kangs CUTE,False,en,6,0,2021-02-20 18:11:48,1363189626878496772
i honestly wouldn't even be opposed to kangs at all like. if they got the same development as other relationships but they won't so it's like idk how i can be invested in this when the writers don't care beyond using them as their gay rep or whatever,False,en,13,0,2021-02-20 18:10:59,1363189419851841542
imo it makes sense if toni was the surrogate for kangs bc of how she wanted to keep the baby daddy a secret while seeming excited which was questionable from the beginning. but either ways my bestie is glowing and she seems happy,False,en,12,0,2021-02-20 18:10:14,1363189232555196418
So kangs is getting married and Toni is having their baby 🙂 https://t.co/WbVd8IIimL,False,en,213,13,2021-02-20 18:08:53,1363188894179741699
KANGS SURROGACY????????,False,en,1,0,2021-02-20 18:03:39,1363187576044204032
@louisemontero2 Sorry po😔,False,en,2,0,2021-02-20 18:01:31,1363187039265386498
Wait so a kangs×choni kid🥺 https://t.co/JcoDQkcLBy,True,en,0,0,2021-02-20 18:00:36,1363186808981397506
i was just talking about how toni being kangs’ surrogate could still be a possibility considering how little we’ve seen of kangs and how we haven’t seen the three of them at their apartment and probably won’t until 5x08 🤡,False,en,20,0,2021-02-20 17:54:48,1363185347048448002
everybody say thank u kangs 🙏🏽 https://t.co/q47Erk16IF,False,en,69,6,2021-02-20 17:50:31,1363184269917478913
"Can’t believe Kangs might be the first ship to get married, though.",False,en,6,0,2021-02-20 17:48:42,1363183811404713989
toni kangs surrogate era is totally still on did i actually win like this https://t.co/CKtV3CtViW,False,en,39,4,2021-02-20 17:45:53,1363183104383279106
"Klaine &amp; Kangs: gay ships for straight people 
Brittana &amp; Choni: gay ships for gay people",False,en,69,2,2021-02-20 17:44:59,1363182880109682689
@tonistopazz Both Kangs &amp; Klaine are gay ships for straight people,False,en,2,0,2021-02-20 17:44:15,1363182694499246083
"RT @dmndshy: No one:
Me randomly: ... WE WUZ KANGS",False,en,0,2,2021-02-20 17:42:56,1363182360167079938
kangs is a gay ship for straight people idk how but that’s them,False,en,14,0,2021-02-20 17:42:52,1363182346002915330
"@CraigTyronne @jameshenryand @perthmint @RoyalAustMint @sdbullion I woke up my Aussie friend in 2019 and she has stacked over a 1,000 oz of Kangs so far, not everyone is stunned, but a lot are unfortunately",False,en,0,0,2021-02-20 17:33:54,1363180089924583424
the way we’re gonna get kangs wedding and not choni’s https://t.co/SOqV4zjiPp,False,en,19,0,2021-02-20 17:33:38,1363180020139753473
We were farmers . We were land workers . We were teachers . We were service people . We were regular degular niggas and honestly that’s what makes us GodBody . Lmao like y’all can relax w the “WE WUZ KANGS” bc that ain’t the flex that you think it is,False,en,15,4,2021-02-20 17:30:24,1363179209045196802
i never in my life said a single bad thing about kangs https://t.co/IJvqGsb0cF https://t.co/EClBdJM5KK,True,en,2,0,2021-02-20 17:30:17,1363179177072017412
"thinking about how if toni’s their surrogate and they asked her to keep it a secret, and she didn’t even tell cheryl about it. the outmost love and respect she has for her kangs and their friendship im- 😭😭😭",False,en,3,0,2021-02-20 17:29:35,1363179002400227332
not kangs being my rep now https://t.co/jTdwIg8RiV,False,en,3,0,2021-02-20 17:28:12,1363178653014761479
@chonicarrington well i was having a good day until kangs,False,en,2,0,2021-02-20 17:21:04,1363176860654313475
THE KANGS THE LITTLE TONI. STOP IM ABOUT TO PASS OUT. I LOVE THISBDHDBFHFJBFHFJDNLPPSVDJDLPAV https://t.co/TcwD5VO65a,True,en,2,0,2021-02-20 17:14:52,1363175300532690957
"No one:
Me randomly: ... WE WUZ KANGS",False,en,3,2,2021-02-20 17:14:45,1363175268018364416
kangs kissing is the straightest thing i’ve ever seen,False,en,10,0,2021-02-20 17:12:18,1363174653808828417
"HELP-
KANGS KISSES 
APARTMENT!!
HES READY FOR THE KIDS!
AND THE LEGEND MILK https://t.co/3LdDYK6cPL",False,en,5,0,2021-02-20 17:09:59,1363174069277843459
Me after saying that I didn’t think it was a Kangs surrogacy because they aren’t married. 🤡🤡,False,en,1,0,2021-02-20 17:09:55,1363174051590639616
@CW_Riverdale IN THE FACT WE HAVE MORE KANGS ON WAY!,False,en,8,0,2021-02-20 17:09:05,1363173843875979266
Kangs are starting to look cute👩🏼‍🦯 https://t.co/PhcDattkLF,False,en,1,0,2021-02-20 17:05:31,1363172946680897536
"WE WAS KINGS!! My ppl came from KANGS

Actually.. actually hakeeeeeeeem your ppl were snitches.. which is y every time something happens u be live from another bitch business with additional tea",False,en,219,33,2021-02-20 17:01:33,1363171949468213250
"@itsvibhore27 @SabhyaLadka @QueenKRfan Yes,on march announcements will be done...kangs birthday month",False,en,1,0,2021-02-20 16:38:54,1363166246846361602
even if choni gets back together i doubt they’re gonna improve their homophobia at all since that had nothing to … — i mean we've seen Kangs be more prominent in these first few episodes and also Vanessa had a huge hand in her sto… https://t.co/bYjJwOWZzZ,False,en,1,0,2021-02-20 16:04:57,1363157704714432513
"@maximilian_  in the mortal kombat trailer, if you zoom in during Liu Kangs dragon fatality, the person kneeling has a mask and is trying to block with one Kabal sword.",False,en,0,0,2021-02-20 16:04:04,1363157481636175874
@justsapphixx And plus Kangs are making a big life decision soon and i feel like if it was the baby they would've had to make it already,False,en,1,0,2021-02-20 15:54:40,1363155114748506112
"@Tea_and_Sarcasm People like to think every poor farmer in the Confederacy somehow could afford slaves, when in reality only the wealthy could.

Same thing with WE WUZ KANGS, no you weren't. The overwhelming majority of humanity is descended from poor people or tradesmen.",False,en,0,0,2021-02-20 15:05:39,1363142781552758788
"@lilireinhart Hey lili! Do you ship barchie? Please answr😺I don't ship them but I ship bughead, tughead (that girl on pops in 5 season i don't remember his name), varchie, vughead, choni and kangs",False,en,2,0,2021-02-20 14:34:41,1363134986421952512
"Maybe we need some conscious cartoons for the kids, so we could teach them that *WE WAS KANGS!* https://t.co/g1CmqjxS4S https://t.co/iXMqQMjnAz",True,en,0,0,2021-02-20 14:09:57,1363128761881870338
@kangs_dgzmn talent.,False,en,0,0,2021-02-20 13:07:38,1363113079974715393
@swan1427 @Brian29090403 This was all Kangs fault. If he didn’t make that trade then your son wouldn’t have made the video and life would have remained normal. It was a good vidoe though so you can’t blame us for recruiting,False,en,2,0,2021-02-20 13:00:47,1363111358376591360
@KanganaTeam These are frustrated out of power out of black money dogs that keep barking...keep riding the horse Kangs,False,en,0,0,2021-02-20 12:57:38,1363110562901553152
"RT @dalia_pramanik: @KangsterHarshal Cheepu destroyed it,kangs always supported her in hard times,and when her films released,even during c…",False,en,0,2,2021-02-20 09:18:13,1363055347401781253
"@believe_urself1 @KangsterHarshal Also talked about use of drugs...and Dee will never attack on front, instead she will send her stupid pr for destroying kangs film,like she did on time of jhk,kangs even after that supported chaapak,but are u saying being a lier, saying I will not do item songs,and few months",False,en,5,0,2021-02-20 09:11:43,1363053712290156545
"@believe_urself1 @KangsterHarshal Kangana abused her family,when bro???
And kangs even supported her during Padmavat controversy....did dee do the same when kangs was abused and neglected by the industry on 2017,when hrithik controversy broke out....but yes kangs exposed Dee's depression business on SSR case,and",False,en,1,0,2021-02-20 09:09:36,1363053177902260226
RT @snoopywooya00: it'd be like tht https://t.co/7vWbxCWX26,False,en,0,173,2021-02-20 08:52:48,1363048949888655361
"@KangsterHarshal Cheepu destroyed it,kangs always supported her in hard times,and when her films released,even during chapaak kangs promoted the film....but what cheepu did???sent her  pr team to destroy jhk .....",False,en,14,2,2021-02-20 08:32:14,1363043775740710915
Endgame Couples. #Riverdale #Bughead #Varchie  #Choni #Kangs https://t.co/2QcZxLCuGw,False,en,8,1,2021-02-20 08:26:51,1363042421047586816
@HisStoryW @MadameExotine @brandondatbitch @AgentJordie Lmao we still kangs tho XD,False,en,2,0,2021-02-20 06:47:27,1363017404998164481
"RT @victonln: 💕𝐒𝐏𝐄𝐂𝐈𝐀𝐋 𝐒𝐄𝐓 𝟒 𝐘𝐎𝐔💕

𝘚𝘖𝘓𝘐𝘋 𝘗𝘌𝘙𝘍𝘜𝘔𝘌
(RANDOM)

🗓𝟯-𝟰 𝗔𝗣𝗥𝗜𝗟 𝟮𝟬𝟮𝟭
📍@GToastcafe 
Ⓜ️𝙼𝚁𝚃 𝚂𝙰𝙼𝚈𝙰𝙽 𝙴𝚇𝙸𝚃 𝟷
🕘𝙾𝙿𝙴𝙽 𝟿:𝟶𝟶 𝙰𝙼 - 𝟷𝟿:𝟶𝟶 𝙿𝙼

#Can…",True,en,0,14,2021-02-20 05:06:41,1362992045191688201
"RT @thedinosaur1224: 210219
Apple Music China Fansign 2 🍏 

#SUBIN
🦖Yesterday, Idol stage was awesome!
🐰Thank you~☺️
🦖Noona was like Subinn…",False,en,0,31,2021-02-20 05:05:53,1362991845706399744
"RT @utopisung: oomfs and non oomfs, what would be the first thing you’d steal from my collection https://t.co/kaJLF8WTKp",False,en,0,2942,2021-02-20 05:04:45,1362991558857871363
Daniel Kang’s ‘PARANOIA’ MV exceeded 10 million views https://t.co/i0la2YrbPa https://t.co/qoydYG8LpY,False,en,0,0,2021-02-20 05:00:28,1362990479676084229
RT @swangsnation: discussing kangs' insane relationship in the gc https://t.co/JqdLtbcfFN,False,en,0,1,2021-02-20 04:43:32,1362986219324473345
@miyafilms NIGGA? My sister.. we was kangs. https://t.co/CCvBVXGGkM,False,en,1,0,2021-02-20 04:40:57,1362985568741830656
"RT @kijomba1: Getting Pregnant

Getting to Maternity

Getting out of maternity alive

Getting out of maternity alive and with a baby

Clock…",False,en,0,190,2021-02-20 04:23:35,1362981197769568258
discussing kangs' insane relationship in the gc https://t.co/JqdLtbcfFN,False,en,15,1,2021-02-20 04:04:42,1362976447342776321
@KanganaTeam Kangs before tweeting this! https://t.co/i3vlYISFB1,False,en,2,0,2021-02-20 03:56:19,1362974338236829696
"@furnaceop42 @1BasedMechanic I’m pretty sure you can see from the way I type, I would never say “kangs”. I probably sound more intelligent than you when speaking. In fact, I’ve been told I “talk like a white person.” Just cuz you haven’t called me the N word yet don’t mean you’re not racist 🤷🏾‍♀️",False,en,0,0,2021-02-20 03:29:29,1362967585134813187
@KanganaTeam Yayy way to go Kangs and it's just not your single voice it's a roar of tigress with millions..,False,en,3,0,2021-02-20 03:26:54,1362966932761153538
@frenlykang We wiz chick-Kangs,False,en,4,0,2021-02-20 03:06:51,1362961889790058499
ok once i reply to mine and haos rp and write the jrnl entry for jihyun into kangs jrnl.. i am going to make a google quiz of ridiculous questions i think of,False,en,0,0,2021-02-20 03:06:42,1362961849902276611
new challenge: type out liu kangs weird turkey language,False,en,4,0,2021-02-20 02:55:32,1362959042398846977
"@madsftvd It's so disappointing how Kangs/Choni don't get proper screen time. And Cheryl is slowly fading into the background, hopefully they will dig into the lgbt couples/characters storylines and screen time soon 🙏",False,en,1,0,2021-02-20 02:11:02,1362947842784980992
how the hell is moma kangs's painting so shiny what varnish did he used 😭 https://t.co/byBpI9Axmb,False,en,2,0,2021-02-20 01:53:31,1362943435175387136
"others things, you see how lgbt couples are almost inexisted?  Yes there are kangs and choni but they have much less screen time than heterosexual couples 😐 https://t.co/OH31JDl9Dk",True,en,1,0,2021-02-20 01:52:47,1362943251133693956
"@grandoldmemes Are you saying that those who pass their racial sensitivity classes become kangs?

Sounds tempting, now that I think about it. 🤔",False,en,3,0,2021-02-20 01:52:12,1362943102055550976
@cortatija @HauntedHotep @Dogisaga WE WUZ SPAEZ KANGS,False,en,2,0,2021-02-20 01:37:20,1362939359201288193
RT @HoodFoot418: Mans really said “we was KANGS”,False,en,0,1,2021-02-20 01:23:41,1362935924032737280
"RT @wooyarte: hi seungwoo                          hi subin
from victon                            from victon https://t.co/ZBcVJy9vWb",False,en,0,334,2021-02-20 01:23:29,1362935874460086272
Mans really said “we was KANGS”,False,en,5,1,2021-02-20 01:21:56,1362935486394884098
@sujatha_sathish @SunainaWorld @KanganaTeam Let's go see what ole Kangs and the creepy-crawlies have been up to while I was sleeping😛,False,en,1,0,2021-02-20 01:03:32,1362930855144947714
"RT @itnuest: K-LOVEs, we need this again!

@pledisnews @STAFF_NUEST @NUESTNEWS @BigHitEnt
#PledisStopNUESTMistreatment https://t.co/SXVyGNR…",False,en,0,420,2021-02-20 00:58:54,1362929687261978626
"@madeIainesz all the shirtless kangs stuff is for 508 so if we don’t see them all together until that ep and that’s the ep we find out, well. big possibility that could be the case. people are expecting a big dramatic reveal with cheryl probably, but nobody ever said it’d go down like that",False,en,1,0,2021-02-19 23:21:28,1362905167688044544
"@madeIainesz i crossed it off the list at first, assuming there’d be a lot more kangs than there has been lmao. but at this rate, i do think that possibility is back on the table. especially since it feels like they won’t get a storyline or scene with them and toni until 508 and well...",False,en,3,0,2021-02-19 23:19:16,1362904615432372233
@mylittlefaith do you still think it’s kangs baby (i do) because they haven’t even touched based on what kangs problems are blah blah so 5.8 could be the episode they do that along with the reveal,False,en,0,0,2021-02-19 23:16:59,1362904041898921984
@riverindale when the swangs/kangs love triangle is actually a quad,False,en,4,0,2021-02-19 23:09:05,1362902051555049477
Idgaf about any ship but kangs I love kangs forever they are my favorite you can hate me if you want but I will be collecting kangs endgame https://t.co/udxprO9Aku,False,en,1,0,2021-02-19 22:55:46,1362898700872396801
@chonismaid like at worst it’s just the baby daddy but i still think it’s a kangs baby 😭 otherwise everyone “shipping” her with tabitha/archie/reggie/munroe/veronica etc is just mostly just joking around like?? people want her with cheryl in the end...,False,en,1,0,2021-02-19 22:45:16,1362896058032922624
RT @tcpazs: i still think the odds of toni being a surrogate for kangs are very high bc we know kangs are supposed to have a crossroads plo…,False,en,0,2,2021-02-19 22:35:17,1362893547708575746
