tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets
bruh my tweets wont sent on mobile... im being censored by the anti jarchie army,False,en,2,0,2021-02-25 05:06:54,1364804040794796034,"['bruh', 'tweets', 'wont', 'sent', 'mobile', 'im', 'censored', 'anti', 'jarchie', 'army']",bruh tweets wont sent mobile im censored anti jarchie army
we finally got jarchie playing house husbands and hirams home of phobic arse had to ruin it https://t.co/qFG3OORaaP,False,en,2,0,2021-02-25 04:50:29,1364799908679610370,"['finally', 'got', 'jarchie', 'playing', 'house', 'husbands', 'hirams', 'home', 'phobic', 'arse', 'ruin']",finally got jarchie playing house husbands hirams home phobic arse ruin
There were so many fanfic worthy jarchie scenes this episode,False,en,72,0,2021-02-25 04:39:01,1364797021660590082,"['many', 'fanfic', 'worthy', 'jarchie', 'scenes', 'episode']",many fanfic worthy jarchie scenes episode
"RT @RiverdaleDark: #Jarchie friendship, you love to see it",False,en,0,8,2021-02-25 04:36:50,1364796471954919424,"['jarchie', 'friendship', 'love', 'see']",jarchie friendship love see
@RiverdaleWriter Jarchie friends to lovers~,False,en,2,0,2021-02-25 04:14:40,1364790893027487747,"['jarchie', 'friends', 'lovers']",jarchie friends lovers
the levels to this where it was “archie do you want more” [GAY COUPLE] and also fangs looking at kevin like “well...maybe there is something more im searching for” swangs and jarchie endgame  https://t.co/WScqWAlDvO,False,en,9,0,2021-02-25 04:04:23,1364788305754259466,"['levels', 'archie', 'want', 'gay', 'couple', 'also', 'fangs', 'looking', 'kevin', 'like', 'well', 'maybe', 'something', 'im', 'searching', 'swangs', 'jarchie', 'endgame']",levels archie want gay couple also fangs looking kevin like well maybe something im searching swangs jarchie endgame
david posting on riverdale day is proof of the jarchie to diego longcon,False,en,4,0,2021-02-25 03:43:23,1364783022416015361,"['david', 'posting', 'riverdale', 'day', 'proof', 'jarchie', 'diego', 'longcon']",david posting riverdale day proof jarchie diego longcon
@nymonologue JARCHIE AFTERLIFE ENDGAME????,False,en,3,0,2021-02-25 03:35:39,1364781075969564672,"['jarchie', 'afterlife', 'endgame']",jarchie afterlife endgame
@RiverdaleWriter I don’t think the Jarchie friendship will survive this storyline,False,en,12,0,2021-02-25 03:29:34,1364779543828004865,"['think', 'jarchie', 'friendship', 'survive', 'storyline']",think jarchie friendship survive storyline
@cherubliv @riverindale when i make jarchie wonderwall then you’ll all see....,False,en,2,0,2021-02-25 03:25:49,1364778601820934144,"['make', 'jarchie', 'wonderwall', 'see']",make jarchie wonderwall see
